JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451887.5215,8.2,,,Vis.,HBL,,71,81,,,,,V,,,,VY CMA,,STD,,,,
2451894.3611,8.7,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451894.9833,8.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451896.7076,8.5,,,Vis.,BVE,,,,,,,,V,,,,VY CMA,KNVWS,STD,,,,
2451897.9479,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451897.9646,8.7,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2451898.4611,8.1,,,Vis.,HBL,,71,81,,,,,V,,,,VY CMA,,STD,,,,
2451898.9472,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451899.5229,8.2,,,Vis.,HBL,,71,81,,,,,V,,,,VY CMA,,STD,,,,
2451899.7708,8.2,,,Vis.,STI,,,,,,,,V,,,,VY CMA,,STD,,,,
2451902.0792,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451902.4444,8.4,,,Vis.,REP,A,,,,,,,V,,,,VY CMA,,STD,,,,
2451902.711,8.1,,,Vis.,OSE,,81S,,SB1989,,,,V,,,,VY CMA,,STD,,,,
2451902.9729,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451903.2014,8.1,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451903.4549,8.7,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451903.9542,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451905.0,9.0,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2451909.2028,8.1,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451909.566,8.2,,,Vis.,OSE,,81S,84,SB1989,,,,V,,,,VY CMA,,STD,,,,
2451911.9813,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451912.0310,8.5,,,Vis.,SVA,K,88,,RASNZ 98,,,,V,,,,VY CMA,,STD,,,,
2451912.3,8.2,,,Vis.,COM,,,,,,,,V,,,,VY CMA,,STD,,,,
2451912.4569,8.7,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451913.9542,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451915.2139,8.0,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451915.6889,8.6,,,Vis.,BVE,,,,,,,,V,,,,VY CMA,KNVWS,STD,,,,
2451916.1882,8.0,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451917.9639,8.1,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451919.9451,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451920.0,8.7,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2451920.585,8.2,,,Vis.,OSE,M,,,,,,,V,,,,VY CMA,,STD,,,,
2451920.9938,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451921.9903,8.0,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451922.4451,8.2,,,Vis.,HBL,,71,81,,112012341,,,V,,,,VY CMA,,STD,,,,
2451923.4326,8.1,,,Vis.,HBL,,71,81,,113012323,,,V,,,,VY CMA,,STD,,,,
2451923.9708,7.9,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451924.4146,8.1,,,Vis.,HBL,,71,81,,114012257,,,V,,,,VY CMA,,STD,,,,
2451926.520,8.2,,,Vis.,OSE,,,,,,,,V,,,,VY CMA,,STD,,,,
2451926.9889,7.9,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451929.5451,8.2,,,Vis.,OSE,,,,,,,,V,,,,VY CMA,,STD,,,,
2451929.9417,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451930.9610,8.4,,,Vis.,SVA,K,84,,RASNZ 98,,,,V,,,,VY CMA,,STD,,,,
2451931.9514,8.1,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451933.375,8.1,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451933.6160,8.1,,,Vis.,OSE,,,,,,,,V,,,,VY CMA,,STD,,,,
2451935.0472,8.0,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451935.3639,8.1,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451935.9458,7.9,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451936.6438,8.5,,,Vis.,AAX,,,,,,,,V,,,,VY CMA,,STD,,,,
2451937.6257,8.1,,,Vis.,WI,,,,,,,,V,,,,VY CMA,,STD,,,,
2451938.6056,8.7,,,Vis.,BVE,,,,,,,,V,,,,VY CMA,KNVWS,STD,,,,
2451938.9319,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451940.3854,8.1,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451940.5757,8.1,,,Vis.,OSE,BHW,,,,,,,V,,,,VY CMA,,STD,,,,
2451941.9285,9.1,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2451942.9375,8.5,,,Vis.,BJS,,84,88,SB1989,,,,V,,,,VY CMA,,STD,,,,
2451946.6944,8.1,,,Vis.,STI,,74,81,"SB7/70,P",,,,V,,,,VY CMA,,STD,,,,
2451947.9924,8.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451948.5222,8.6,,,Vis.,AAX,M,84,88,SB1989,MOON,,,V,,,,VY CMA,,STD,,,,
2451948.9292,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451949.5,8.4,,,Vis.,PPS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451950.0,8.2,,,Vis.,HIR,LM,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2451951.3319,8.1,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451951.3368,8.3,,,Vis.,HBL,,71,81,,210012105,,,V,,,,VY CMA,,STD,,,,
2451952.5,8.8,,,Vis.,HCS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451952.925,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451954.9993,8.1,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451955.3264,8.3,,,Vis.,HBL,,71,81,,214012050,,,V,,,,VY CMA,,STD,,,,
2451956.3,8.4,,,Vis.,SUS,,,,,,,,V,,,,VY CMA,,STD,,,,
2451956.3028,8.3,,,Vis.,HBL,,71,81,,215012016,,,V,,,,VY CMA,,STD,,,,
2451956.5,8.3,,,Vis.,KIL,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451956.5,8.3,,,Vis.,SJQ,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451956.6,8.6,,,Vis.,SQR,A,,,,,,,V,,,,VY CMA,,STD,,,,
2451956.9580,8.6,,,Vis.,SVA,K,84,88,RASNZ 98,,,,V,,,,VY CMA,,STD,,,,
2451957.0,8.3,,,Vis.,HIR,L,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2451957.0208,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451957.2903,8.1,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451957.5,8.3,,,Vis.,PPS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451957.5,8.2,,,Vis.,SJQ,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451957.6250,8.6,,,Vis.,AAX,,84,88,SB1989,,,,V,,,,VY CMA,,STD,,,,
2451957.9271,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451958.646,8.7,,,Vis.,FJD,,84S,88S,1989:B,,,,V,,,,VY CMA,,STD,,,,
2451958.6666,8.1,,,Vis.,STI,,74,81,"SB7/70,P",,,,V,,,,VY CMA,,STD,,,,
2451958.9313,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451958.9993,8.0,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451959.5924,8.4,,,Vis.,BVE,,81,87,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2451959.9896,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451960.2694,8.1,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2451960.9396,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451960.9736,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451961.9229,8.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451961.9313,8.6,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2451963.9354,8.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451964.6,8.5,,,Vis.,SQR,A,,,,,,,V,,,,VY CMA,,STD,,,,
2451964.9410,9.2,,,Vis.,SVA,K,92,,RASNZ 98,,,,V,,,,VY CMA,,STD,,,,
2451965.941,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451966.3799,8.3,,,Vis.,HBL,,71,81,,225012207,,,V,,,,VY CMA,,STD,,,,
2451967.6,8.6,,,Vis.,JOG,,,,,,,,V,,,,VY CMA,,STD,,,,
2451967.6556,8.6,,,Vis.,AAX,U,84,88,SB1989,CLOUDS,,,V,,,,VY CMA,,STD,,,,
2451967.9951,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451969.5,8.4,,,Vis.,PPL,H,,,,,,,V,,,,VY CMA,,STD,,,,
2451969.6160,8.5,,,Vis.,BVE,,81,87,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2451969.6465,8.6,,,Vis.,AAX,U,84,88,SB1989,CLOUDS,,,V,,,,VY CMA,,STD,,,,
2451970.7,8.7,,,Vis.,SQR,A,,,,,,,V,,,,VY CMA,,STD,,,,
2451970.9938,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451980.5,8.4,,,Vis.,PPS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451980.9139,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451982.7,8.6,,,Vis.,SQR,A,,,,,,,V,,,,VY CMA,,STD,,,,
2451983.7777,7.7,,,Vis.,BJS,,74,81,SB1989,,,,V,,,,VY CMA,,STD,,,,
2451983.9063,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451984.5798,8.3,,,Vis.,STI,U,81,84,SB7/70,,,,V,,,,VY CMA,,STD,,,,
2451985.5,8.1,,,Vis.,RRZ,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451985.9972,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451986.5257,8.1,,,Vis.,AKT,,70,84,SB1970,,,,V,,,,VY CMA,,STD,,,,
2451987.3,8.5,,,Vis.,KOS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451987.5,8.4,,,Vis.,HCS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451987.5,8.1,,,Vis.,RRZ,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2451987.5111,8.6,,,Vis.,AAX,,84,88,SB1989,,,,V,,,,VY CMA,,STD,,,,
2451987.5847,8.3,,,Vis.,BVE,,81,87,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2451989.8833,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451990.8521,9.0,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2451991.6,8.9,,,Vis.,SQR,A,,,,,,,V,,,,VY CMA,,STD,,,,
2451991.8917,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451992.3,8.1,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2451993.5556,8.4,,,Vis.,WI,,81,84,SB1986,,,,V,,,,VY CMA,,STD,,,,
2451994.9,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451995.5659,8.1,,,Vis.,STI,,74,81,"SB7/70,P",,,,V,,,,VY CMA,,STD,,,,
2451995.909,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451997.9104,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451998.9382,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451999.0125,8.1,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2451999.5382,8.6,,,Vis.,BVE,,81,87,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2451999.9222,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2451999.9306,8.5,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452000.943,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452001.6,8.7,,,Vis.,SQR,A,,,,,,,V,,,,VY CMA,,STD,,,,
2452003.2986,8.1,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2452003.9104,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452004.9201,8.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452009.6,8.9,,,Vis.,SQR,A,,,,,,,V,,,,VY CMA,,STD,,,,
2452012.9104,8.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452014.5451,8.5,,,Vis.,AAX,,84,88,SB1989,,,,V,,,,VY CMA,,STD,,,,
2452015.9125,8.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452015.9438,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2452016.6,9.0,,,Vis.,SQR,A,,,,,,,V,,,,VY CMA,,STD,,,,
2452018.0,8.2,,,Vis.,CR,K,,,,,,,V,,,,VY CMA,,STD,,,,
2452019.9458,7.9,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2452022.2958,8.1,,,Vis.,EER,,,,,,,,V,,,,VY CMA,,STD,,,,
2452023.943,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452025.8431,8.6,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452025.9285,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452031.8785,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452039.9063,8.1,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2452042.8688,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452043.2,9.0,,,Vis.,COM,,,,,,,,V,,,,VY CMA,,STD,,,,
2452044.8208,8.5,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452044.8868,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452045.8951,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452045.9,8.2,,,Vis.,CR,K,,,,,,,V,,,,VY CMA,,STD,,,,
2452048.8938,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452052.4979,8.5,,,Vis.,AAX,,84,88,SB1989,,,,V,,,,VY CMA,,STD,,,,
2452057.8208,8.5,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452058.9082,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452059.9014,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452065.8742,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452066.8708,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452069.8457,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452069.9,8.2,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2452074.8729,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452076.4222,8.6,,,Vis.,AAX,,84,88,SB1989,,,,V,,,,VY CMA,,STD,,,,
2452077.8632,8.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452081.8618,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452084.8514,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452086.8646,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452105.2750,8.6,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452114.2528,8.6,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452121.3,8.6,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2452122.2389,8.4,,,Vis.,JA,W,,,,,,,V,,,,VY CMA,,STD,,,,
2452134.2396,8.5,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452153.2458,8.6,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452161.2153,8.7,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452166.1806,8.7,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452170.1674,8.6,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452173.1472,8.5,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452189.266,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452192.6701,8.4,,,Vis.,HBL,,81,84,,010010505,,,V,,,,VY CMA,,STD,,,,
2452194.6799,8.5,,,Vis.,HBL,,81,84,,012010519,,,V,,,,VY CMA,,STD,,,,
2452205.0938,8.6,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452222.4,8.8,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452223.15,9.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452223.6229,8.4,,,Vis.,HBL,,81,84,,110010357,,,V,,,,VY CMA,,STD,,,,
2452229.5125,8.6,,,Vis.,HBL,,81,84,,116010118,,,V,,,,VY CMA,,STD,,,,
2452236.5,8.8,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452242.1,8.7,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2452246.6021,8.6,,,Vis.,AAX,M,84,88,SB1989,MOON,,,V,,,,VY CMA,,STD,,,,
2452250.5,8.8,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452250.5354,8.5,,,Vis.,HBL,,81,84,,207010151,,,V,,,,VY CMA,,STD,,,,
2452251.4889,8.6,,,Vis.,HBL,,81,84,,208010044,,,V,,,,VY CMA,,STD,,,,
2452252.5396,8.5,,,Vis.,HBL,,81,84,,209010157,,,V,,,,VY CMA,,STD,,,,
2452253.5229,8.6,,,Vis.,HBL,,81,84,,210010133,,,V,,,,VY CMA,,STD,,,,
2452254.6,8.6,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452257.4792,8.6,,,Vis.,HBL,,81,84,,214010030,,,V,,,,VY CMA,,STD,,,,
2452259.5215,8.5,,,Vis.,HBL,,81,84,,216010131,,,V,,,,VY CMA,,STD,,,,
2452260.5139,8.5,,,Vis.,HBL,,81,84,,217010120,,,V,,,,VY CMA,,STD,,,,
2452262.016,8.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452264.0063,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2452264.5062,8.6,,,Vis.,HBL,,81,84,,221010109,,,V,,,,VY CMA,,STD,,,,
2452266.0,8.1,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2452266.1694,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2452267.4799,8.5,,,Vis.,HBL,,81,84,,224010031,,,V,,,,VY CMA,,STD,,,,
2452268.0021,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452269.4375,<8.1,,,Vis.,GAO,,81,,SB1970,,,,V,,,,VY CMA,,STD,,,,
2452277.0132,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452278.7208,8.8,,,Vis.,BVE,,84,94,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2452279.7673,8.6,,,Vis.,STI,,84,87,PC6/89,,,,V,,,,VY CMA,,STD,,,,
2452281.9819,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452282.0056,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2452282.7,8.7,,,Vis.,WI,,84,88,SB1986,,,,V,,,,VY CMA,,STD,,,,
2452283.0132,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452287.6521,8.7,,,Vis.,BVE,,84,88,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2452289.0,9.1,,,Vis.,CR,,,,,,,,V,,,,VY CMA,,STD,,,,
2452290.7291,8.6,,,Vis.,STI,,84,87,PC6/89,,,,V,,,,VY CMA,,STD,,,,
2452292.9813,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452293.0208,8.2,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2452294.0181,8.0,,,Vis.,KSH,,,,,,,,Z,,,,VY CMA,,STD,,,,
2452294.7,8.6,,,Vis.,WI,,84,88,SB1986,,,,V,,,,VY CMA,,STD,,,,
2452294.9576,8.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452295.1049,8.6,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452295.6403,8.7,,,Vis.,BVE,,84,88,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2452296.4340,8.4,,,Vis.,HBL,,81,84,SC0689,,,,Z,,,,VY CMA,,STD,,,,
2452296.4903,8.6,,,Vis.,AAX,M,84,88,SB1989,MOON,,,V,,,,VY CMA,,STD,,,,
2452298.5,8.6,,,Vis.,KIL,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452304.5,8.4,,,Vis.,PPS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452308.3535,8.3,,,Vis.,HBL,,81,84,SC0689,,,,Z,,,,VY CMA,,STD,,,,
2452308.6972,8.5,,,Vis.,AAX,M,84,88,SB1989,MOON,,,V,,,,VY CMA,,STD,,,,
2452309.5,8.6,,,Vis.,KIL,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452309.6,8.6,,,Vis.,WI,,84,88,SB1986,,,,V,,,,VY CMA,,STD,,,,
2452310.5840,8.7,,,Vis.,BVE,,84,88,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2452310.677,8.6,,,Vis.,STI,,84,87,PC6/89,,,,V,,,,VY CMA,,STD,,,,
2452312.3,8.4,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452312.4,8.4,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452312.6250,8.4,,,Vis.,BTB,,81,84,SB1970,,,,V,,,,VY CMA,,STD,,,,
2452314.5,8.3,,,Vis.,PPS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452315.0,8.6,,,Vis.,HIR,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452315.6,7.8,,,Vis.,PPL,H,,,,,,,V,,,,VY CMA,,STD,,,,
2452315.9479,8.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452316.5,8.6,,,Vis.,KIL,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452316.5,8.6,,,Vis.,KVI,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452316.5,8.4,,,Vis.,PPS,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452316.5,8.3,,,Vis.,RRZ,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452317.6222,8.7,,,Vis.,BVE,,84,88,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
2452318.9847,9.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452319.6,8.7,,,Vis.,WI,,84,88,SB1986,,,,V,,,,VY CMA,,STD,,,,
2452319.9625,9.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452320.3750,8.4,,,Vis.,HBL,,81,84,SC0689,,,,Z,,,,VY CMA,,STD,,,,
2452320.4,8.7,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452321.4,8.5,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452321.5,9.4,,,Vis.,SJQ,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452322.5,8.3,,,Vis.,RRZ,,,,,,,,V,,,,VY CMA,MCSE,STD,,,,
2452322.8667,8.7,,,Vis.,JA,,,,,,,,V,,,,VY CMA,,STD,,,,
2452324.4,8.7,,,Vis.,VED,,,,,,,,V,,,,VY CMA,AFOEV,STD,,,,
2452324.916,9.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,VY CMA,VSS,STD,,,,
2452326.5,8.4,,,Vis.,JOG,,,,,,,,V,,,,VY CMA,,STD,,,,
2452326.6056,8.7,,,Vis.,BVE,,84,88,SB,,,,V,,,,VY CMA,KNVWS,STD,,,,
